caseid,task,user,end_timestamp,start_timestamp
1997,O_SENT_BACK,C,2022-09-13 12:39:32,2022-09-13 12:31:59
1889,W_Call_missing_information,A,2022-09-13 13:02:38,2022-09-13 12:52:50
1836,W_Call_after_offer,A,2022-09-13 13:38:33,2022-09-13 13:02:38
1636,W_Call_missing_information,A,2022-09-13 13:40:41,2022-09-13 13:38:33
1771,W_Assess_application,A,2022-09-13 13:50:33,2022-09-13 13:40:41
1933,W_Call_missing_information,A,2022-09-13 13:51:43,2022-09-13 13:50:33
1926,W_Call_missing_information,A,2022-09-13 13:54:53,2022-09-13 13:51:43
1903,W_Call_missing_information,A,2022-09-13 13:56:13,2022-09-13 13:54:53
1733,W_Call_missing_information,A,2022-09-13 14:14:02,2022-09-13 13:56:13
1806,W_Call_missing_information,A,2022-09-13 14:23:50,2022-09-13 14:14:02
1838,W_Call_missing_information,A,2022-09-13 14:49:58,2022-09-13 14:23:50
1642,W_Assess_application,A,2022-09-13 15:07:04,2022-09-13 14:49:58
1968,W_Call_missing_information,A,2022-09-13 15:18:08,2022-09-13 15:07:04
1763,W_Call_after_offer,A,2022-09-13 15:29:30,2022-09-13 15:18:08
1763,A_DECLINED,E,2022-09-13 16:13:40,2022-09-13 15:29:31
1613,W_Call_missing_information,A,2022-09-13 16:30:12,2022-09-13 15:31:21
1963,W_Call_after_offer,A,2022-09-13 16:34:04,2022-09-13 16:30:12
1906,W_Call_missing_information,A,2022-09-13 16:40:12,2022-09-13 16:34:04
1760,W_Call_after_offer,A,2022-09-13 16:59:59,2022-09-13 16:46:37
1992,W_Call_missing_information,A,2022-09-13 17:10:38,2022-09-13 16:59:59
1760,O_SENT_BACK,C,2022-09-13 17:12:22,2022-09-13 17:00:00
1870,W_Call_missing_information,A,2022-09-13 17:24:42,2022-09-13 17:10:38
1677,W_Assess_application,A,2022-09-13 17:44:33,2022-09-13 17:24:42
1808,W_Call_missing_information,A,2022-09-13 18:17:07,2022-09-13 17:44:33
1967,W_Call_after_offer,A,2022-09-13 18:30:08,2022-09-13 18:17:07
1938,W_Assess_application,A,2022-09-13 19:12:28,2022-09-13 18:30:08
1934,W_Call_after_offer,A,2022-09-13 19:12:42,2022-09-13 19:12:28
1907,W_Call_after_offer,A,2022-09-13 20:15:18,2022-09-13 19:54:43
1842,W_Assess_application,A,2022-09-13 20:42:51,2022-09-13 20:29:58
1809,W_Call_missing_information,A,2022-09-13 21:09:12,2022-09-13 20:42:51
1941,W_Call_after_offer,A,2022-09-13 21:14:09,2022-09-13 21:09:12
1627,W_Call_after_offer,A,2022-09-13 21:17:07,2022-09-13 21:14:09
1873,W_Assess_application,A,2022-09-13 22:00:53,2022-09-13 21:17:07
1695,W_Assess_application,A,2022-09-13 23:04:59,2022-09-13 22:00:53
1939,W_Assess_application,A,2022-09-13 23:41:26,2022-09-13 23:04:59
1910,W_Call_missing_information,A,2022-09-14 00:10:11,2022-09-14 00:02:09
1746,W_Assess_application,A,2022-09-14 00:53:08,2022-09-14 00:10:11
1814,W_Complete_preaccepted_appl,A,2022-09-14 00:58:38,2022-09-14 00:53:08
1776,W_Call_after_offer,A,2022-09-14 01:51:19,2022-09-14 01:31:26
1899,W_Call_after_offer,A,2022-09-14 01:53:10,2022-09-14 01:51:19
1649,W_Call_missing_information,A,2022-09-14 02:21:58,2022-09-14 01:53:10
1811,W_Call_after_offer,A,2022-09-14 02:37:05,2022-09-14 02:21:58
1649,A_DECLINED,D,2022-09-14 02:57:36,2022-09-14 02:21:59
1971,W_Call_after_offer,A,2022-09-14 03:33:41,2022-09-14 03:17:20
1942,W_Assess_application,A,2022-09-14 03:40:04,2022-09-14 03:33:41
1813,W_Assess_application,A,2022-09-14 03:48:41,2022-09-14 03:40:04
1943,W_Assess_application,A,2022-09-14 04:29:56,2022-09-14 03:48:41
1972,W_Assess_application,A,2022-09-14 04:52:11,2022-09-14 04:29:56
1782,W_Call_missing_information,A,2022-09-14 05:17:39,2022-09-14 04:52:11
1900,W_Call_after_offer,A,2022-09-14 05:24:04,2022-09-14 05:17:39
1713,W_Assess_application,A,2022-09-14 06:27:46,2022-09-14 05:40:40
1919,W_Complete_preaccepted_appl,A,2022-09-14 06:57:09,2022-09-14 06:27:46
1884,W_Complete_preaccepted_appl,A,2022-09-14 07:37:58,2022-09-14 06:57:09
1778,W_Call_after_offer,A,2022-09-14 07:48:32,2022-09-14 07:37:58
1999,W_Assess_application,A,2022-09-14 07:57:40,2022-09-14 07:48:32
1991,W_Assess_application,A,2022-09-14 08:45:20,2022-09-14 07:57:40
1849,W_Call_missing_information,A,2022-09-14 09:19:45,2022-09-14 08:45:20
1799,W_Call_after_offer,A,2022-09-14 09:30:37,2022-09-14 09:19:45
1654,W_Call_missing_information,A,2022-09-14 09:51:52,2022-09-14 09:30:37
1799,A_DECLINED,E,2022-09-14 09:41:44,2022-09-14 09:30:38
1945,W_Assess_application,A,2022-09-14 10:52:59,2022-09-14 09:51:52
1951,W_Complete_preaccepted_appl,A,2022-09-14 10:58:25,2022-09-14 10:52:59
1832,W_Call_after_offer,A,2022-09-14 11:01:36,2022-09-14 10:58:25
1951,A_ACCEPTED,D,2022-09-14 11:01:30,2022-09-14 10:58:26
1951,A_FINALIZED,E,2022-09-14 12:06:25,2022-09-14 11:01:31
1683,W_Call_missing_information,A,2022-09-14 11:08:01,2022-09-14 11:01:36
1832,O_SENT_BACK,C,2022-09-14 12:24:55,2022-09-14 11:01:37
1732,W_Call_after_offer,A,2022-09-14 11:16:19,2022-09-14 11:08:01
1946,W_Call_after_offer,A,2022-09-14 11:35:25,2022-09-14 11:27:08
1843,W_Assess_application,A,2022-09-14 12:07:15,2022-09-14 11:35:25
1752,W_Call_after_offer,A,2022-09-14 12:12:58,2022-09-14 12:07:15
1822,W_Call_missing_information,A,2022-09-14 12:20:20,2022-09-14 12:12:58
1683,O_ACCEPTED,C,2022-09-14 13:17:23,2022-09-14 12:24:55
1683,A_APPROVED,E,2022-09-14 14:16:10,2022-09-14 13:17:24
1756,W_Call_after_offer,A,2022-09-14 14:00:59,2022-09-14 13:34:04
1946,O_SELECTED,C,2022-09-14 13:48:44,2022-09-14 13:36:37
1951,O_SELECTED,C,2022-09-14 13:50:23,2022-09-14 13:48:44
1822,O_CANCELLED,C,2022-09-14 14:19:09,2022-09-14 13:50:23
1853,W_Assess_application,A,2022-09-14 14:29:27,2022-09-14 14:00:59
1756,A_DECLINED,D,2022-09-14 14:21:27,2022-09-14 14:01:00
1683,A_REGISTERED,D,2022-09-14 15:04:25,2022-09-14 14:16:11
1717,W_Call_missing_information,A,2022-09-14 14:44:03,2022-09-14 14:29:27
1946,O_CREATED,C,2022-09-14 14:57:48,2022-09-14 14:35:43
1747,W_Call_missing_information,A,2022-09-14 15:09:33,2022-09-14 14:44:03
1951,O_CREATED,C,2022-09-14 15:01:21,2022-09-14 14:57:48
1822,O_SELECTED,C,2022-09-14 15:05:38,2022-09-14 15:01:21
1683,A_ACTIVATED,D,2022-09-14 15:44:13,2022-09-14 15:04:26
1853,O_SELECTED,C,2022-09-14 15:06:39,2022-09-14 15:05:38
1861,W_Complete_preaccepted_appl,A,2022-09-14 15:37:29,2022-09-14 15:09:33
1982,W_Call_missing_information,A,2022-09-14 15:55:54,2022-09-14 15:37:29
1946,O_SENT,C,2022-09-14 17:26:46,2022-09-14 15:39:51
1987,W_Assess_application,A,2022-09-14 16:17:36,2022-09-14 16:10:17
1989,W_Assess_application,A,2022-09-14 17:02:30,2022-09-14 16:52:07
1659,W_Assess_application,A,2022-09-14 17:09:11,2022-09-14 17:02:30
1949,W_Call_missing_information,A,2022-09-14 18:01:40,2022-09-14 17:09:11
1951,O_SENT,C,2022-09-14 17:56:58,2022-09-14 17:26:46
1822,O_CREATED,C,2022-09-14 18:08:15,2022-09-14 17:56:58
1955,W_Call_after_offer,A,2022-09-14 18:31:22,2022-09-14 18:01:40
1853,O_CREATED,C,2022-09-14 18:09:13,2022-09-14 18:08:15
1691,W_Assess_application,A,2022-09-14 19:17:44,2022-09-14 18:31:22
1987,O_ACCEPTED,C,2022-09-14 20:11:47,2022-09-14 19:12:40
1693,W_Call_missing_information,A,2022-09-14 19:49:27,2022-09-14 19:38:19
1987,A_APPROVED,E,2022-09-14 21:06:00,2022-09-14 20:11:48
1898,W_Call_after_offer,A,2022-09-14 20:23:13,2022-09-14 20:16:08
1882,W_Assess_application,A,2022-09-14 21:35:35,2022-09-14 20:23:13
1946,O_SELECTED,C,2022-09-14 21:27:21,2022-09-14 20:56:25
1987,A_REGISTERED,D,2022-09-14 22:21:09,2022-09-14 21:06:01
1951,O_SELECTED,C,2022-09-14 21:28:21,2022-09-14 21:27:21
1949,O_ACCEPTED,C,2022-09-14 21:59:25,2022-09-14 21:28:21
1797,W_Call_missing_information,A,2022-09-14 21:56:14,2022-09-14 21:47:10
1954,W_Call_after_offer,A,2022-09-14 22:03:36,2022-09-14 21:56:14
1822,O_SENT,C,2022-09-14 22:00:29,2022-09-14 21:59:25
1949,A_APPROVED,E,2022-09-14 23:04:33,2022-09-14 21:59:26
1853,O_SENT,C,2022-09-14 22:39:14,2022-09-14 22:00:29
1767,W_Call_after_offer,A,2022-09-14 22:37:20,2022-09-14 22:20:16
1987,A_ACTIVATED,E,2022-09-14 23:28:20,2022-09-14 22:21:10
1958,W_Call_after_offer,A,2022-09-14 22:52:54,2022-09-14 22:37:20
1997,W_Assess_application,A,2022-09-14 23:14:16,2022-09-14 22:52:54
1949,A_REGISTERED,D,2022-09-14 23:49:28,2022-09-14 23:04:34
1994,W_Call_missing_information,A,2022-09-14 23:56:13,2022-09-14 23:14:16
1949,A_ACTIVATED,E,2022-09-15 00:34:48,2022-09-14 23:49:29
1889,W_Call_missing_information,A,2022-09-15 00:45:45,2022-09-14 23:56:13
1836,W_Call_after_offer,A,2022-09-15 00:59:12,2022-09-15 00:45:45
1693,O_ACCEPTED,C,2022-09-15 02:29:40,2022-09-15 00:57:01
1636,W_Call_missing_information,A,2022-09-15 01:02:47,2022-09-15 00:59:12
1771,W_Assess_application,A,2022-09-15 01:34:42,2022-09-15 01:02:47
1933,W_Call_missing_information,A,2022-09-15 01:44:29,2022-09-15 01:34:42
1926,W_Call_missing_information,A,2022-09-15 02:14:29,2022-09-15 01:44:29
1903,W_Call_missing_information,A,2022-09-15 02:47:38,2022-09-15 02:14:29
1898,O_SENT_BACK,C,2022-09-15 02:31:02,2022-09-15 02:29:40
1693,A_APPROVED,D,2022-09-15 03:13:22,2022-09-15 02:29:41
1946,O_CREATED,C,2022-09-15 02:54:49,2022-09-15 02:36:10
1733,W_Call_missing_information,A,2022-09-15 02:57:40,2022-09-15 02:47:38
1951,O_CREATED,C,2022-09-15 03:19:51,2022-09-15 02:54:49
1806,W_Call_missing_information,A,2022-09-15 03:12:29,2022-09-15 02:57:40
1838,W_Call_missing_information,A,2022-09-15 03:31:36,2022-09-15 03:12:29
1693,A_REGISTERED,D,2022-09-15 03:54:46,2022-09-15 03:13:23
1767,O_SELECTED,C,2022-09-15 03:35:49,2022-09-15 03:29:12
1642,W_Assess_application,A,2022-09-15 03:50:11,2022-09-15 03:31:36
1958,O_SELECTED,C,2022-09-15 03:44:05,2022-09-15 03:35:49
1994,O_ACCEPTED,C,2022-09-15 04:53:16,2022-09-15 03:44:05
1968,W_Call_missing_information,A,2022-09-15 03:56:56,2022-09-15 03:50:11
1693,A_ACTIVATED,D,2022-09-15 04:23:12,2022-09-15 03:54:47
1613,W_Call_missing_information,A,2022-09-15 04:12:03,2022-09-15 04:11:06
1963,W_Call_after_offer,A,2022-09-15 04:20:13,2022-09-15 04:12:03
1906,W_Call_missing_information,A,2022-09-15 04:23:13,2022-09-15 04:20:13
1926,O_ACCEPTED,C,2022-09-15 05:36:05,2022-09-15 04:53:16
1994,A_APPROVED,E,2022-09-15 05:00:21,2022-09-15 04:53:17
1992,W_Call_missing_information,A,2022-09-15 05:26:48,2022-09-15 04:56:06
1994,A_REGISTERED,E,2022-09-15 06:07:55,2022-09-15 05:00:22
1760,W_Assess_application,A,2022-09-15 06:18:41,2022-09-15 05:26:48
1926,A_APPROVED,D,2022-09-15 06:48:44,2022-09-15 05:36:06
1994,A_ACTIVATED,D,2022-09-15 07:04:54,2022-09-15 06:07:56
1870,W_Call_missing_information,A,2022-09-15 06:53:32,2022-09-15 06:18:41
1926,A_REGISTERED,E,2022-09-15 07:00:35,2022-09-15 06:48:45
1677,W_Call_missing_information,A,2022-09-15 07:15:45,2022-09-15 06:53:32
1926,A_ACTIVATED,D,2022-09-15 07:56:15,2022-09-15 07:00:36
1808,W_Call_missing_information,A,2022-09-15 07:29:38,2022-09-15 07:15:45
1946,O_SENT,C,2022-09-15 07:34:08,2022-09-15 07:17:20
1967,W_Call_after_offer,A,2022-09-15 08:00:49,2022-09-15 07:29:38
1806,O_ACCEPTED,C,2022-09-15 08:36:31,2022-09-15 07:34:08
1938,W_Assess_application,A,2022-09-15 09:38:11,2022-09-15 08:00:49
1951,O_SENT,C,2022-09-15 10:32:50,2022-09-15 08:36:31
1806,A_APPROVED,E,2022-09-15 09:24:14,2022-09-15 08:36:32
1806,A_REGISTERED,E,2022-09-15 10:52:37,2022-09-15 09:24:15
1934,W_Call_after_offer,A,2022-09-15 09:46:51,2022-09-15 09:38:11
1907,W_Call_after_offer,A,2022-09-15 10:49:58,2022-09-15 10:20:04
1842,W_Assess_application,A,2022-09-15 10:55:43,2022-09-15 10:49:58
1806,A_ACTIVATED,D,2022-09-15 11:38:56,2022-09-15 10:52:38
1809,W_Call_missing_information,A,2022-09-15 11:12:35,2022-09-15 10:55:43
1941,W_Call_after_offer,A,2022-09-15 11:28:18,2022-09-15 11:12:35
1627,W_Call_after_offer,A,2022-09-15 11:43:02,2022-09-15 11:28:18
1838,O_ACCEPTED,C,2022-09-15 11:51:35,2022-09-15 11:31:28
1873,W_Assess_application,A,2022-09-15 11:50:17,2022-09-15 11:43:02
1695,W_Call_missing_information,A,2022-09-15 12:27:54,2022-09-15 11:50:17
1767,O_CREATED,C,2022-09-15 12:27:55,2022-09-15 11:51:35
1838,A_APPROVED,E,2022-09-15 11:52:35,2022-09-15 11:51:36
1838,A_REGISTERED,E,2022-09-15 12:56:58,2022-09-15 11:52:36
1939,W_Assess_application,A,2022-09-15 12:59:46,2022-09-15 12:27:54
1958,O_CREATED,C,2022-09-15 12:28:52,2022-09-15 12:27:55
1642,O_SELECTED,C,2022-09-15 12:34:51,2022-09-15 12:28:52
1946,O_SELECTED,C,2022-09-15 12:59:04,2022-09-15 12:52:04
1838,A_ACTIVATED,E,2022-09-15 14:02:22,2022-09-15 12:56:59
1967,O_SENT_BACK,C,2022-09-15 13:08:50,2022-09-15 12:59:04
1910,W_Call_missing_information,A,2022-09-15 13:41:44,2022-09-15 13:03:52
1746,W_Call_missing_information,A,2022-09-15 14:01:56,2022-09-15 13:41:44
1814,W_Complete_preaccepted_appl,A,2022-09-15 14:25:22,2022-09-15 14:01:56
1814,A_ACCEPTED,E,2022-09-15 14:30:10,2022-09-15 14:25:23
1814,A_FINALIZED,E,2022-09-15 14:56:13,2022-09-15 14:30:11
1767,O_SENT,C,2022-09-15 14:53:03,2022-09-15 14:38:50
1776,W_Call_after_offer,A,2022-09-15 14:53:06,2022-09-15 14:52:06
1958,O_SENT,C,2022-09-15 15:03:15,2022-09-15 14:53:03
1899,W_Call_after_offer,A,2022-09-15 14:56:25,2022-09-15 14:53:06
1811,W_Call_after_offer,A,2022-09-15 15:13:26,2022-09-15 14:56:25
1642,O_CREATED,C,2022-09-15 16:11:29,2022-09-15 15:03:15
1971,W_Call_after_offer,A,2022-09-15 15:42:35,2022-09-15 15:42:33
1942,W_Call_missing_information,A,2022-09-15 16:24:26,2022-09-15 15:42:35
1946,O_CREATED,C,2022-09-15 16:23:07,2022-09-15 16:11:29
1910,O_ACCEPTED,C,2022-09-15 17:27:25,2022-09-15 16:23:07
1813,W_Assess_application,A,2022-09-15 16:24:28,2022-09-15 16:24:26
1942,A_DECLINED,E,2022-09-15 17:02:04,2022-09-15 16:24:27
1943,W_Assess_application,A,2022-09-15 16:40:57,2022-09-15 16:24:28
1972,W_Assess_application,A,2022-09-15 17:32:10,2022-09-15 16:40:57
1767,O_SELECTED,C,2022-09-15 17:29:51,2022-09-15 17:27:25
1910,A_APPROVED,E,2022-09-15 18:04:09,2022-09-15 17:27:26
1814,O_SELECTED,C,2022-09-15 17:41:06,2022-09-15 17:29:51
1782,W_Call_missing_information,A,2022-09-15 18:11:16,2022-09-15 17:32:10
1642,O_SENT,C,2022-09-15 17:48:18,2022-09-15 17:41:06
1946,O_SENT,C,2022-09-15 20:16:54,2022-09-15 17:48:18
1910,A_REGISTERED,E,2022-09-15 19:19:43,2022-09-15 18:04:10
1900,W_Call_after_offer,A,2022-09-15 18:17:54,2022-09-15 18:11:16
1713,W_Assess_application,A,2022-09-15 19:11:59,2022-09-15 18:26:21
1919,W_Complete_preaccepted_appl,A,2022-09-15 19:49:58,2022-09-15 19:11:59
1910,A_ACTIVATED,D,2022-09-15 20:01:39,2022-09-15 19:19:44
1884,W_Complete_preaccepted_appl,A,2022-09-15 20:32:40,2022-09-15 19:49:58
1919,A_ACCEPTED,D,2022-09-15 20:00:41,2022-09-15 19:49:59
1919,A_FINALIZED,E,2022-09-15 20:37:21,2022-09-15 20:00:42
1943,O_ACCEPTED,C,2022-09-15 21:16:37,2022-09-15 20:16:54
1778,W_Call_after_offer,A,2022-09-15 20:47:27,2022-09-15 20:32:40
1999,W_Call_missing_information,A,2022-09-15 21:27:58,2022-09-15 20:47:27
1778,A_DECLINED,E,2022-09-15 21:02:22,2022-09-15 20:47:28
1767,O_CREATED,C,2022-09-15 22:37:55,2022-09-15 21:16:37
1943,A_APPROVED,D,2022-09-15 22:15:55,2022-09-15 21:16:38
1991,W_Assess_application,A,2022-09-15 21:36:43,2022-09-15 21:27:58
1849,W_Call_missing_information,A,2022-09-15 22:37:55,2022-09-15 21:36:43
1943,A_REGISTERED,E,2022-09-15 23:34:53,2022-09-15 22:15:56
1654,W_Call_missing_information,A,2022-09-15 23:06:43,2022-09-15 22:37:55
1814,O_CREATED,C,2022-09-15 22:49:19,2022-09-15 22:37:55
1919,O_SELECTED,C,2022-09-15 22:58:20,2022-09-15 22:49:19
1767,O_SENT,C,2022-09-16 00:04:54,2022-09-15 22:58:20
1945,W_Call_missing_information,A,2022-09-15 23:29:23,2022-09-15 23:06:43
1732,W_Call_after_offer,A,2022-09-15 23:38:02,2022-09-15 23:29:23
1943,A_ACTIVATED,D,2022-09-16 00:20:48,2022-09-15 23:34:54
1843,W_Call_missing_information,A,2022-09-16 00:04:14,2022-09-15 23:38:02
1752,W_Call_after_offer,A,2022-09-16 00:05:08,2022-09-16 00:04:14
1849,O_ACCEPTED,C,2022-09-16 00:38:45,2022-09-16 00:04:54
1832,W_Assess_application,A,2022-09-16 00:24:10,2022-09-16 00:05:08
1717,W_Call_missing_information,A,2022-09-16 01:03:40,2022-09-16 00:35:38
1814,O_SENT,C,2022-09-16 00:51:54,2022-09-16 00:38:45
1849,A_APPROVED,E,2022-09-16 01:44:26,2022-09-16 00:38:46
1919,O_CREATED,C,2022-09-16 00:53:21,2022-09-16 00:51:54
1919,O_SENT,C,2022-09-16 01:44:13,2022-09-16 00:57:42
1747,W_Call_missing_information,A,2022-09-16 01:43:17,2022-09-16 01:03:40
1861,W_Complete_preaccepted_appl,A,2022-09-16 01:45:45,2022-09-16 01:43:17
1849,A_REGISTERED,E,2022-09-16 02:21:35,2022-09-16 01:44:27
1982,W_Call_missing_information,A,2022-09-16 02:07:48,2022-09-16 01:45:45
1989,W_Call_missing_information,A,2022-09-16 02:56:43,2022-09-16 02:07:48
1849,A_ACTIVATED,D,2022-09-16 03:09:47,2022-09-16 02:21:36
1659,W_Call_missing_information,A,2022-09-16 03:01:51,2022-09-16 02:56:43
1955,W_Call_after_offer,A,2022-09-16 03:21:21,2022-09-16 03:01:51
1659,O_ACCEPTED,C,2022-09-16 03:38:59,2022-09-16 03:01:52
1659,A_APPROVED,E,2022-09-16 04:52:33,2022-09-16 03:39:00
1691,W_Call_missing_information,A,2022-09-16 04:12:54,2022-09-16 04:02:23
1659,A_REGISTERED,D,2022-09-16 05:09:44,2022-09-16 04:52:34
1882,W_Assess_application,A,2022-09-16 05:13:52,2022-09-16 04:57:52
1659,A_ACTIVATED,D,2022-09-16 06:01:02,2022-09-16 05:09:45
1797,W_Call_missing_information,A,2022-09-16 06:04:54,2022-09-16 06:02:19
1822,W_Call_after_offer,A,2022-09-16 06:15:38,2022-09-16 06:04:54
1954,W_Call_after_offer,A,2022-09-16 06:35:57,2022-09-16 06:15:38
1853,W_Call_after_offer,A,2022-09-16 06:58:07,2022-09-16 06:35:57
1954,O_SENT_BACK,C,2022-09-16 06:41:18,2022-09-16 06:35:58
1997,W_Assess_application,A,2022-09-16 07:04:25,2022-09-16 06:58:07
1889,W_Call_missing_information,A,2022-09-16 07:14:51,2022-09-16 07:04:25
1836,W_Call_after_offer,A,2022-09-16 07:52:23,2022-09-16 07:30:14
1636,W_Call_missing_information,A,2022-09-16 08:11:17,2022-09-16 07:52:23
1771,W_Assess_application,A,2022-09-16 08:20:42,2022-09-16 08:11:17
1933,W_Call_missing_information,A,2022-09-16 08:40:01,2022-09-16 08:20:42
1898,W_Assess_application,A,2022-09-16 08:50:51,2022-09-16 08:40:01
1903,W_Call_missing_information,A,2022-09-16 08:50:58,2022-09-16 08:50:51
1733,W_Call_missing_information,A,2022-09-16 08:53:54,2022-09-16 08:50:58
1968,W_Call_missing_information,A,2022-09-16 09:00:54,2022-09-16 08:53:54
1733,O_SELECTED,C,2022-09-16 09:17:14,2022-09-16 08:53:55
1613,W_Call_missing_information,A,2022-09-16 09:24:33,2022-09-16 09:00:54
1733,O_CREATED,C,2022-09-16 09:47:12,2022-09-16 09:17:15
1963,W_Call_after_offer,A,2022-09-16 09:44:33,2022-09-16 09:24:33
1906,W_Call_missing_information,A,2022-09-16 10:25:31,2022-09-16 09:44:33
1733,O_SENT,C,2022-09-16 12:21:22,2022-09-16 09:47:13
1992,W_Call_missing_information,A,2022-09-16 11:42:22,2022-09-16 11:17:50
1760,W_Assess_application,A,2022-09-16 11:47:02,2022-09-16 11:42:22
1870,W_Call_missing_information,A,2022-09-16 12:13:45,2022-09-16 11:47:02
1677,W_Call_missing_information,A,2022-09-16 12:26:28,2022-09-16 12:13:45
1808,W_Call_missing_information,A,2022-09-16 13:24:56,2022-09-16 12:56:10
1938,W_Assess_application,A,2022-09-16 13:31:26,2022-09-16 13:24:56
1934,W_Call_after_offer,A,2022-09-16 13:51:08,2022-09-16 13:31:26
1951,W_Call_after_offer,A,2022-09-16 14:58:35,2022-09-16 14:51:46
1907,W_Call_after_offer,A,2022-09-16 15:00:14,2022-09-16 14:58:35
1842,W_Assess_application,A,2022-09-16 15:10:09,2022-09-16 15:00:14
1809,W_Call_missing_information,A,2022-09-16 15:38:05,2022-09-16 15:10:09
1842,O_ACCEPTED,C,2022-09-16 16:14:26,2022-09-16 15:10:10
1941,W_Call_after_offer,A,2022-09-16 16:02:52,2022-09-16 15:38:05
1627,W_Call_after_offer,A,2022-09-16 16:26:58,2022-09-16 16:02:52
1842,A_APPROVED,E,2022-09-16 17:34:41,2022-09-16 16:14:27
1873,W_Assess_application,A,2022-09-16 17:06:15,2022-09-16 16:26:58
1695,W_Call_missing_information,A,2022-09-16 17:47:18,2022-09-16 17:06:15
1873,O_SELECTED,C,2022-09-16 17:07:38,2022-09-16 17:06:16
1873,O_CREATED,C,2022-09-16 17:12:57,2022-09-16 17:07:39
1873,O_SENT,C,2022-09-16 17:32:43,2022-09-16 17:12:58
1842,A_REGISTERED,D,2022-09-16 18:49:50,2022-09-16 17:34:42
1939,W_Assess_application,A,2022-09-16 19:05:38,2022-09-16 18:11:38
1842,A_ACTIVATED,E,2022-09-16 19:38:24,2022-09-16 18:49:51
1967,W_Assess_application,A,2022-09-16 20:13:27,2022-09-16 19:27:52
1746,W_Call_missing_information,A,2022-09-16 20:39:17,2022-09-16 20:13:27
1776,W_Call_after_offer,A,2022-09-16 21:18:40,2022-09-16 21:11:25
1899,W_Call_after_offer,A,2022-09-16 21:22:37,2022-09-16 21:18:40
1958,W_Call_after_offer,A,2022-09-16 21:49:13,2022-09-16 21:22:37
1811,W_Call_after_offer,A,2022-09-16 21:58:57,2022-09-16 21:49:13
1958,O_ACCEPTED,C,2022-09-16 23:32:52,2022-09-16 22:07:26
1971,W_Call_after_offer,A,2022-09-16 22:35:08,2022-09-16 22:13:02
1813,W_Assess_application,A,2022-09-16 22:50:36,2022-09-16 22:35:08
1972,W_Assess_application,A,2022-09-16 23:22:03,2022-09-16 22:50:36
1642,W_Call_after_offer,A,2022-09-16 23:30:34,2022-09-16 23:22:03
1782,W_Call_missing_information,A,2022-09-17 00:03:08,2022-09-16 23:30:34
1958,A_APPROVED,E,2022-09-17 00:23:49,2022-09-16 23:32:53
1900,W_Call_after_offer,A,2022-09-17 00:06:12,2022-09-17 00:03:08
1713,W_Assess_application,A,2022-09-17 00:44:36,2022-09-17 00:20:06
1958,A_REGISTERED,E,2022-09-17 00:32:07,2022-09-17 00:23:50
1958,A_ACTIVATED,E,2022-09-17 01:41:39,2022-09-17 00:32:08
1946,W_Call_after_offer,A,2022-09-17 00:48:16,2022-09-17 00:44:36
1884,W_Complete_preaccepted_appl,A,2022-09-17 01:19:28,2022-09-17 00:48:16
1971,O_SENT_BACK,C,2022-09-17 00:56:42,2022-09-17 00:50:10
1642,O_SENT_BACK,C,2022-09-17 00:59:29,2022-09-17 00:56:42
1900,O_SENT_BACK,C,2022-09-17 01:14:36,2022-09-17 00:59:29
1999,W_Call_missing_information,A,2022-09-17 02:31:41,2022-09-17 01:19:28
1991,W_Assess_application,A,2022-09-17 02:33:32,2022-09-17 02:31:41
1654,W_Call_missing_information,A,2022-09-17 02:35:38,2022-09-17 02:33:32
1945,W_Call_missing_information,A,2022-09-17 02:38:27,2022-09-17 02:35:38
1732,W_Call_after_offer,A,2022-09-17 02:55:41,2022-09-17 02:38:27
1843,W_Call_missing_information,A,2022-09-17 03:29:55,2022-09-17 02:55:41
1767,W_Call_after_offer,A,2022-09-17 03:32:07,2022-09-17 03:29:55
1752,W_Call_after_offer,A,2022-09-17 04:36:37,2022-09-17 03:32:07
1832,W_Assess_application,A,2022-09-17 05:43:21,2022-09-17 04:36:37
1814,W_Call_after_offer,A,2022-09-17 06:08:55,2022-09-17 05:44:29
1717,W_Call_missing_information,A,2022-09-17 06:45:25,2022-09-17 06:08:55
1814,O_SELECTED,C,2022-09-17 06:20:35,2022-09-17 06:08:56
1814,O_CREATED,C,2022-09-17 06:34:51,2022-09-17 06:20:36
1814,O_SENT,C,2022-09-17 06:53:31,2022-09-17 06:34:52
1747,W_Call_missing_information,A,2022-09-17 07:16:41,2022-09-17 06:45:25
1919,W_Call_after_offer,A,2022-09-17 07:24:26,2022-09-17 07:16:41
1861,W_Complete_preaccepted_appl,A,2022-09-17 07:37:17,2022-09-17 07:24:26
1982,W_Call_missing_information,A,2022-09-17 07:44:08,2022-09-17 07:37:17
1861,A_ACCEPTED,D,2022-09-17 07:45:16,2022-09-17 07:37:18
1861,A_FINALIZED,D,2022-09-17 08:33:27,2022-09-17 07:45:17
1989,W_Call_missing_information,A,2022-09-17 08:24:17,2022-09-17 07:49:05
1955,W_Call_after_offer,A,2022-09-17 08:26:23,2022-09-17 08:24:17
1861,O_SELECTED,C,2022-09-17 09:24:27,2022-09-17 08:33:28
1691,W_Call_missing_information,A,2022-09-17 08:50:59,2022-09-17 08:40:45
1861,O_CREATED,C,2022-09-17 09:49:27,2022-09-17 09:24:28
